Fiscal Year 1997,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Suriname,23,21,1,2,"1,410","1,340",11,0,137,9,0,52,0,0,8,1,0,0,0,57,1,0,14,25,0,4,1,0,8,0,0,0,1,0,0,3,0,8,4,2,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"3,149",8,"3,157",,,
Uruguay,66,387,13,49,"21,397",239,72,0,45,146,0,57,4,0,0,0,0,0,0,142,33,0,33,42,0,101,6,0,42,0,0,0,2,0,1,28,36,183,45,4,0,0,0,24,22,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,14,2,0,3,0,0,0,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"23,252",22,"23,274",,,
Venezuela,70,831,16,"2,309","68,851","3,977",115,0,"1,388",833,1,87,42,0,2,18,0,0,0,"2,793",302,0,85,92,0,156,18,0,847,0,0,0,224,0,9,730,100,"1,028",505,38,6,0,0,381,663,29,7,0,0,0,0,0,0,0,0,0,1,30,7,14,318,1,21,48,0,0,0,47,17,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"87,058",114,"87,172",,,
Totals for South America,"1,291","10,307",359,"6,680","472,033","506,794","1,504",0,"5,969","5,619",7,"1,126","2,251",0,177,194,0,0,0,"25,789","1,780",0,666,822,1,"2,024",383,0,"3,674",0,0,429,369,0,56,"2,697","1,170","11,763","2,591",753,144,0,0,"2,097","3,368",302,14,0,0,1,0,0,0,0,0,3,1,201,51,80,"1,526",7,619,109,8,0,0,539,191,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,"1,078,554","1,101","1,079,655",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Nationality,10,2,2,548,"16,692","10,764",942,0,156,"1,180",0,1,17,"12,718",0,5,0,0,0,459,19,0,0,2,0,15,0,2,209,0,0,0,1,0,0,92,10,182,10,16,5,0,0,55,44,13,0,0,0,0,0,0,0,0,0,0,0,8,11,1,5,0,18,2,0,0,0,11,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"44,234","2,143","46,377",,,
United Nations Laissez-Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,87,,,
Totals for Unknown,10,2,2,548,"16,692","10,764",942,0,156,"1,180",0,1,17,"12,718",0,5,0,0,0,459,19,0,0,2,0,102,0,2,209,0,0,0,1,0,0,92,10,182,10,16,5,0,0,55,44,13,0,0,0,0,0,0,0,0,0,0,0,8,11,1,5,0,18,2,0,0,0,11,1,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,"44,321","2,143","46,464",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Totals,"10,869","66,152","2,270","232,377","3,070,539","1,020,402","387,845",0,"37,423","152,215",44,"8,595","20,349","12,718","9,497","20,261",0,0,0,"266,483","22,099",0,"4,800","8,564",202,"14,109","1,546",61,"80,547",0,0,"16,011","15,706",0,"1,747","47,206","12,056","179,598","34,089","12,088","1,367",0,0,"36,589","43,476","7,075",284,0,6,"4,485",3,313,135,163,7,19,2,"3,345","1,848",748,"18,991",194,"7,756",607,"1,290",0,0,"5,082","1,291",0,0,0,171,340,0,0,0,0,0,0,0,0,0,0,0,0,"5,904,055","38,006","5,942,061",,,
