Fiscal Year 2002,A-1,A-2,A-3,B-1,"B-1,2",B-2,"B-1,2/BCC","B-1,2/BCV",C-1,C-1/D,C-2,C-3,D,D-CREW,E-1,E-2,E-3,E-3D,E-3R,F-1,F-2,F-3,G-1,G-2,G-3,G-4,G-5,H-1A,H-1B,H-1B1,H-1C,H-2A,H-2B,H-2R,H-3,H-4,I,J-1,J-2,K-1,K-2,K-3,K-4,L-1,L-2,M-1,M-2,M-3,NATO-1,NATO-2,NATO-3,NATO-4,NATO-5,NATO-6,NATO-7,N-8,N-9,O-1,O-2,O-3,P-1,P-2,P-3,P-4,Q-1,Q-2,Q-3,R-1,R-2,S-5,S-6,S-7,TN,TD,T-1,T-2,T-3,T-4,T-5,U-1,U-2,U-3,U-4,V-1,V-2,V-3,Total Visas,BCC,Grand Total,,,
Bolivia,47,427,7,23,"7,010",79,0,0,303,60,0,41,1,0,27,2,0,0,0,405,37,0,28,32,0,195,21,0,117,0,0,0,3,0,0,67,8,225,20,39,10,7,4,21,38,4,0,0,0,0,0,0,0,0,0,0,0,6,0,5,18,0,6,4,0,0,0,30,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,14,4,"9,408",0,"9,408",,,
Brazil,167,"2,437",97,"2,684","20,112","75,119",0,0,495,0,0,174,"1,025",0,4,27,0,0,0,"8,335",584,0,67,52,0,767,73,0,"2,155",0,0,20,604,0,20,"1,356",306,"6,327",857,287,44,15,5,"1,476","1,948",80,3,0,0,1,0,0,0,0,0,1,0,286,50,81,489,0,228,31,10,0,0,349,314,0,0,0,0,12,0,0,0,0,0,0,0,0,0,14,17,0,"129,605",0,"129,605",,,
Chile,113,"1,276",21,355,"37,324",277,0,0,478,"1,568",0,140,5,0,1,0,0,0,0,976,238,0,66,36,1,144,41,0,308,0,0,57,139,0,4,307,151,"1,058",246,40,5,4,1,164,332,8,0,0,0,0,0,0,0,0,0,0,0,27,13,12,72,1,4,10,0,0,0,98,17,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,4,0,"46,144",0,"46,144",,,
Colombia,138,"1,770",35,"1,656","151,894","7,166",0,0,"1,743","1,459",0,16,3,0,58,200,0,0,0,"3,219",255,0,38,12,0,318,46,0,"1,939",0,0,0,279,0,11,"1,503",273,"2,974",255,894,304,100,53,904,"1,593",42,2,0,0,0,0,0,0,0,0,1,0,73,21,59,697,1,34,57,1,0,0,250,87,0,0,0,0,9,0,0,0,0,0,0,0,0,0,93,179,7,"182,721",0,"182,721",,,
Ecuador,91,"1,086",25,597,"68,504",738,0,0,630,230,0,65,60,0,2,21,0,0,0,"1,201",80,0,34,9,0,115,38,0,335,0,0,7,52,0,1,286,95,"1,060",141,170,26,66,21,123,217,9,0,0,0,0,0,0,0,0,0,0,0,6,2,5,8,0,127,0,0,0,0,55,12,0,0,0,0,3,0,0,0,0,0,0,0,0,0,161,273,39,"76,826",0,"76,826",,,
Guyana,3,71,1,30,"10,788",186,0,0,313,223,0,22,68,0,0,0,0,0,0,158,2,0,1,5,0,42,5,0,125,0,0,0,1,0,0,121,6,21,9,58,27,36,8,8,7,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,18,0,1,1,0,0,0,12,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,201,105,132,"12,821",0,"12,821",,,
Paraguay,26,381,10,118,"3,743",100,0,0,43,5,0,181,0,0,2,2,0,0,0,186,20,0,21,27,0,24,9,0,46,0,0,0,0,0,0,50,10,116,21,8,2,0,0,8,7,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,2,0,1,0,1,0,0,21,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"5,202",0,"5,202",,,
Peru,124,733,66,669,"55,648",204,0,0,375,"1,486",0,31,1,0,2,3,0,0,0,"1,430",211,0,48,31,0,349,140,0,690,0,0,466,218,0,3,515,181,"1,982",134,281,74,36,15,160,213,14,1,0,0,0,0,0,0,0,0,0,0,33,3,11,141,11,342,31,6,0,0,159,55,0,0,0,0,7,0,0,0,0,0,0,0,0,0,164,219,91,"67,807",0,"67,807",,,
Suriname,11,51,0,10,767,716,0,0,41,8,0,47,0,0,5,0,0,0,0,33,0,0,6,12,0,6,0,0,8,0,0,0,0,0,0,2,0,9,0,2,1,0,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"1,743",0,"1,743",,,
Uruguay,52,346,6,16,"1,558",17,0,0,4,132,1,32,5,0,6,0,0,0,0,180,27,0,21,15,0,138,8,0,111,0,0,0,3,0,0,86,55,199,54,6,0,0,0,70,76,1,0,0,0,0,0,0,0,0,0,0,0,14,1,5,14,0,4,2,1,0,0,14,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,"3,295",0,"3,295",,,
Venezuela,105,"1,338",12,481,"74,415",200,0,0,298,492,0,41,4,0,3,28,0,0,0,"2,635",228,0,105,159,0,190,7,0,"1,500",0,0,0,332,0,5,"1,498",84,866,289,104,27,28,5,884,"1,631",32,1,0,0,0,0,0,0,0,0,0,0,97,47,78,471,21,15,91,5,0,0,98,36,0,0,0,0,2,0,0,0,0,0,0,0,0,0,17,16,1,"89,022",0,"89,022",,,
Totals for South America,990,"10,937",298,"7,108","505,116","85,448",0,0,"4,907","6,221",1,832,"1,178",0,230,592,0,0,0,"20,643","1,968",0,465,450,1,"2,699",403,0,"8,978",0,0,556,"1,824",0,66,"7,338","1,439","17,046","2,507","1,966",531,296,114,"4,917","7,709",226,7,0,0,2,0,0,0,0,0,2,0,730,164,374,"2,520",39,828,336,26,0,0,"1,419",819,0,0,0,0,40,0,0,0,0,0,0,0,0,0,658,830,274,"715,068",0,"715,068",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Unknown,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
No Nationality,0,4,1,80,"2,424","1,089",0,0,42,802,0,0,0,"8,399",0,1,0,0,0,65,1,0,0,1,0,4,0,0,15,0,0,0,7,0,1,5,1,380,12,17,0,2,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,19,0,0,0,0,79,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,"13,478",0,"13,478",,,
United Nations Laissez-Passer,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,192,0,192,,,
Totals for Unknown,0,4,1,80,"2,424","1,089",0,0,42,802,0,0,0,"8,399",0,1,0,0,0,65,1,0,0,1,0,196,0,0,15,0,0,0,7,0,1,5,1,380,12,17,0,2,2,4,6,2,0,0,0,0,0,0,0,0,0,0,0,1,1,1,3,0,19,0,0,0,0,79,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,2,2,"13,670",0,"13,670",,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Grand Totals,"10,452","71,728","1,971","75,642","2,528,103","255,487","1,399,819",0,"24,207","175,446",8,"6,024","13,671","8,399","7,811","25,633",0,0,0,"234,322","22,212",0,"4,905","9,144",99,"17,374","1,482",0,"118,352",0,212,"31,538","62,591",0,"1,387","79,725","18,187","253,841","32,539","28,338","4,298","5,078","1,294","57,721","54,903","4,116",161,0,24,"5,195",0,89,179,192,8,8,4,"6,026","1,972","1,760","24,287",119,"8,131",938,"1,469",329,1,"8,646","3,175",0,0,0,699,856,0,0,0,0,0,0,0,0,0,"18,020","19,523","19,567","5,769,437",0,"5,769,437",,,
